run_id,evaluation,theta_rad,phi_rad,log_k,n1,n2,n3,k_m_inv,log_gain
onset__baseline__full_to_full__start1,1,0.0,0.0,12.611537753638338,0.0,0.0,1.0,299999.9999999999,9.843276180580908
onset__baseline__full_to_full__start1,2,0.5999908074321633,0.0,12.611537753638338,0.5646348864175502,0.0,0.8253408053890466,299999.9999999999,9.635414569153927
onset__baseline__full_to_full__start1,3,0.9708055193627332,0.0,12.611537753638338,0.8253408053890465,0.0,0.5646348864175504,299999.9999999999,9.77925898365693
onset__baseline__full_to_full__start1,4,1.1999816148643265,0.0,12.611537753638338,0.9320324238132276,0.0,0.36237489008048024,299999.9999999999,9.736355357428787
onset__baseline__full_to_full__start1,5,0.9877420908566553,0.0,12.611537753638338,0.8347849567065669,0.0,0.5505761310267774,299999.9999999999,9.161091851241805
onset__baseline__full_to_full__start1,6,0.8291669029337566,0.0,12.611537753638338,0.7373688780783199,0.0,0.6754902942615237,299999.9999999999,9.207551917389388
onset__baseline__full_to_full__start1,7,0.9167043820063734,0.0,12.611537753638338,0.7936007512916967,0.0,0.6084388609788617,299999.9999999999,9.740091334116341
onset__baseline__full_to_full__start1,8,0.9501407237226304,0.0,12.611537753638338,0.8134973533447429,0.0,0.5815686168467986,299999.9999999999,8.974591551431315
onset__baseline__full_to_full__start1,9,0.9629122697987845,0.0,12.611537753638338,0.8208583369658896,0.0,0.5711318504807747,299999.9999999999,9.764960169215785
onset__baseline__full_to_full__start1,10,0.9772747140205189,0.0,12.611537753638338,0.8289762425078019,0.0,0.5592838182512042,299999.9999999999,9.596800019175172
onset__baseline__full_to_full__start1,11,0.96779056631099,0.0,12.611537753638338,0.8236347091470158,0.0,0.5671206801804275,299999.9999999999,9.803662641003774
onset__baseline__full_to_full__start1,12,0.967304957166914,0.0,12.611537753638338,0.8233592130565309,0.0,0.5675205778427159,299999.9999999999,9.804200690183583
onset__baseline__full_to_full__start1,13,0.9672382761527962,0.0,12.611537753638338,0.823321368378421,0.0,0.5675754790082853,299999.9999999999,9.804200815127796
onset__baseline__full_to_full__start1,14,0.9671715951396674,0.0,12.611537753638338,0.8232835200400911,0.0,0.5676303776493969,299999.9999999999,9.804183092459091
onset__baseline__full_to_full__start1,15,0.9672382761527962,-0.7416294238611401,12.611537753638338,0.6070915536991033,-0.55614559339774,0.5675754790082853,299999.9999999999,9.294286255031617
onset__baseline__full_to_full__start1,16,0.9672382761527962,0.7416294238611396,12.611537753638338,0.6070915536991035,0.5561455933977397,0.5675754790082853,299999.9999999999,9.264982839067512
onset__baseline__full_to_full__start1,17,0.9672382761527962,-1.6583338058675134,12.611537753638338,-0.071979467305443,-0.8201689045037858,0.5675754790082853,299999.9999999999,8.936141745740956
onset__baseline__full_to_full__start1,18,0.9672382761527962,-0.05775943058474331,12.611537753638338,0.821948387606739,-0.04752813628996392,0.5675754790082853,299999.9999999999,9.408360698227412
onset__baseline__full_to_full__start1,19,0.9672382761527962,-0.0423256031905892,12.611537753638338,0.8225840061828248,-0.03483716981515527,0.5675754790082853,299999.9999999999,9.605330226576438
onset__baseline__full_to_full__start1,20,0.9672382761527962,0.2571185714918279,12.611537753638338,0.796256098255168,0.20936642906629477,0.5675754790082853,299999.9999999999,9.711414699735865
onset__baseline__full_to_full__start1,21,0.9672382761527962,0.11189168535198812,12.611537753638338,0.8181728547084298,0.09193071003083908,0.5675754790082853,299999.9999999999,8.939393881340127
onset__baseline__full_to_full__start1,22,0.9672382761527962,0.4421852491787224,12.611537753638338,0.744133265200155,0.3523120197368681,0.5675754790082853,299999.9999999999,9.548280177974991
onset__baseline__full_to_full__start1,23,0.9672382761527962,0.17684687597157372,12.611537753638338,0.8104802748948702,0.1448440528114677,0.5675754790082853,299999.9999999999,9.589527197659644
onset__baseline__full_to_full__start1,24,0.9672382761527962,0.3278077521831998,12.611537753638338,0.7794798778721225,0.26508337484832306,0.5675754790082853,299999.9999999999,8.789368824710495
onset__baseline__full_to_full__start1,25,0.9672382761527962,0.22645751213767346,12.611537753638338,0.8023002379163978,0.18485779363555954,0.5675754790082853,299999.9999999999,9.802965368183767
onset__baseline__full_to_full__start1,26,0.9672382761527962,0.20750793532572814,12.611537753638338,0.8056589619684008,0.1696222645424664,0.5675754790082853,299999.9999999999,9.779127172179546
onset__baseline__full_to_full__start1,27,0.9672382761527962,0.22433558151124136,12.611537753638338,0.8026906868222176,0.18315495329745268,0.5675754790082853,299999.9999999999,9.803398161155872
onset__baseline__full_to_full__start1,28,0.9672382761527962,0.22422269799698533,12.611537753638338,0.802711356882737,0.1830643415851128,0.5675754790082853,299999.9999999999,9.80339976205101
onset__baseline__full_to_full__start1,29,0.9672382761527962,0.22415602800455858,12.611537753638338,0.802723559997014,0.183010824418218,0.5675754790082853,299999.9999999999,9.803399688873364
onset__baseline__full_to_full__start1,30,0.9672382761527962,0.22422269799698533,8.342310205260866,0.802711356882737,0.1830643415851128,0.5675754790082853,4197.776273049276,4.946194077840114
