run_id,evaluation,theta_rad,phi_rad,log_k,n1,n2,n3,k_m_inv,log_gain
sensitivity_rho_mobile_0_minus20pct__onset__start2,7,1.4832588477222797,1.5358013345006918,11.23230883208749,0.03485388291726544,0.995561122936861,0.08742572471696057,75531.7844007111,3.37160852150935
sensitivity_rho_mobile_0_minus20pct__onset__start2,8,1.5166951894385368,1.5358013345006918,11.23230883208749,0.034936658905466225,0.9979255239409329,0.0540747494838181,75531.7844007111,3.3721882767019893
sensitivity_rho_mobile_0_minus20pct__onset__start2,9,1.5373599850786395,1.5358013345006918,11.23230883208749,0.03496829377230163,0.9988291375677237,0.03343011182110186,75531.7844007111,3.3724106748832594
sensitivity_rho_mobile_0_minus20pct__onset__start2,10,1.5501315311547936,1.5358013345006918,11.23230883208749,0.03498037973395927,0.9991743591772706,0.02066332491054402,75531.7844007111,3.3724957631079566
sensitivity_rho_mobile_0_minus20pct__onset__start2,11,1.5580247807187424,1.5358013345006918,11.23230883208749,0.034984996527895273,0.9993062325919545,0.012771198879420183,75531.7844007111,3.372528284346229
sensitivity_rho_mobile_0_minus20pct__onset__start2,12,1.562903077230948,1.5358013345006918,11.23230883208749,0.03498676003986015,0.9993566052851844,0.007893167601504682,75531.7844007111,3.3725407093371587
sensitivity_rho_mobile_0_minus20pct__onset__start2,13,1.565918030282691,1.5358013345006918,11.23230883208749,0.03498743364931145,0.9993758461652711,0.0048782771634600566,75531.7844007111,3.3725454556967946
sensitivity_rho_mobile_0_minus20pct__onset__start2,14,1.5677813737431534,1.5358013345006918,11.23230883208749,0.03498769094636769,0.9993831955600813,0.003014948484120609,75531.7844007111,3.3725472687083897
sensitivity_rho_mobile_0_minus20pct__onset__start2,15,1.568932983334434,1.5358013345006918,11.23230883208749,0.034987789225264423,0.9993860027838569,0.0018633423821927916,75531.7844007111,3.372547961226461
sensitivity_rho_mobile_0_minus20pct__onset__start2,16,1.5696447172036159,1.5358013345006918,11.23230883208749,0.03498782676448689,0.9993870750486189,0.001151609336735768,75531.7844007111,3.372548225746183
sensitivity_rho_mobile_0_minus20pct__onset__start2,17,1.5700845929257148,1.5358013345006918,11.23230883208749,0.034987841103197505,0.9993874846174142,0.000711733809091914,75531.7844007111,3.372548326783923
sensitivity_rho_mobile_0_minus20pct__onset__start2,18,1.5703564510727976,1.5358013345006918,11.23230883208749,0.03498784658009812,0.9993876410587882,0.00043987570791366947,75531.7844007111,3.3725483653769355
sensitivity_rho_mobile_0_minus20pct__onset__start2,19,1.5705244686478135,1.5358013345006918,11.23230883208749,0.034987848672088075,0.9993877008140779,0.0002718581437344463,75531.7844007111,3.3725483801181535
sensitivity_rho_mobile_0_minus20pct__onset__start2,20,1.5706283092198807,1.5358013345006918,11.23230883208749,0.03498784947115715,0.9993877236385679,0.00016801757422537424,75531.7844007111,3.3725483857487992
sensitivity_rho_mobile_0_minus20pct__onset__start2,21,1.5706949758890394,1.5358013345006918,11.23230883208749,0.03498784978531128,0.99938773261202,0.00010135090568371548,75531.7844007111,3.3725483879624947
sensitivity_rho_mobile_0_minus20pct__onset__start2,22,1.5706949758890394,-0.7416294238611396,11.23230883208749,0.7373688742911914,-0.6754902907922032,0.0001013509056837155,75531.7844007111,3.2981381359263926
sensitivity_rho_mobile_0_minus20pct__onset__start2,23,1.5706949758890394,0.7416294238611398,11.23230883208749,0.7373688742911912,0.6754902907922034,0.0001013509056837155,75531.7844007111,3.303211037450356
sensitivity_rho_mobile_0_minus20pct__onset__start2,24,1.5706949758890394,1.6583338058675132,11.23230883208749,-0.08742572426794142,0.9961710357484902,0.00010135090568371548,75531.7844007111,3.3703183596661805
sensitivity_rho_mobile_0_minus20pct__onset__start2,25,1.5706949758890394,2.2248882715834197,11.23230883208749,-0.6084388578539178,0.7936007472157609,0.0001013509056837155,75531.7844007111,3.302655757110602
sensitivity_rho_mobile_0_minus20pct__onset__start2,26,1.5706949758890394,1.4818175585400286,11.23230883208749,0.08886140350299987,0.9960439953613851,0.00010135090568371548,75531.7844007111,3.3707726782769454
sensitivity_rho_mobile_0_minus20pct__onset__start2,27,1.5706949758890394,1.557505535569847,11.23230883208749,0.013290399867985641,0.9999116735988949,0.00010135090568371548,75531.7844007111,3.372791290438287
sensitivity_rho_mobile_0_minus20pct__onset__start2,28,1.5706949758890394,1.5656386604749766,11.23230883208749,0.005157643426498556,0.9999866941326164,0.00010135090568371548,75531.7844007111,3.372811426600059
sensitivity_rho_mobile_0_minus20pct__onset__start2,29,1.5706949758890394,1.565860825545333,11.23230883208749,0.00493548118678491,0.9999878153024909,0.00010135090568371548,75531.7844007111,3.3728114327025507
sensitivity_rho_mobile_0_minus20pct__onset__start2,30,1.5706949758890394,1.565794158432812,11.23230883208749,0.005002147475969946,0.9999874840459867,0.00010135090568371548,75531.7844007111,3.3728114339106563
sensitivity_rho_mobile_0_minus20pct__onset__start2,31,1.5706949758890394,1.56572749132128,11.23230883208749,0.005068813741934166,0.9999871483450392,0.00010135090568371548,75531.7844007111,3.37281143251262
sensitivity_rho_mobile_0_minus20pct__onset__start2,32,1.5706949758890394,1.565794158432812,8.342310205260866,0.005002147475969946,0.9999874840459867,0.00010135090568371548,4197.776273049276,3.3614448018787577
sensitivity_rho_mobile_0_minus20pct__onset__start2,33,1.5706949758890394,1.565794158432812,9.973010023033673,0.005002147475969946,0.9999874840459867,0.00010135090568371548,21439.92298441949,3.3723942452987927
