run_id,evaluation,theta_rad,phi_rad,log_k,n1,n2,n3,k_m_inv,log_gain
rate_1e4_T373__terminal__start1,26,1.570694975889037,-1.6084486084204865,8.952089305379884,-0.037643385491949684,-0.9992912314519218,0.00010135090568615797,7724.0128359970095,4.824043401722642
rate_1e4_T373__terminal__start1,27,1.570694975889037,-1.277353142019284,8.952089305379884,0.2892499327686805,-0.9572536059588952,0.00010135090568615797,7724.0128359970095,1.9358412184474518
rate_1e4_T373__terminal__start1,28,1.570694975889037,-1.481981393776226,8.952089305379884,0.08869821520787861,-0.996058540622453,0.00010135090568615797,7724.0128359970095,3.047686281896993
rate_1e4_T373__terminal__start1,29,1.570694975889037,-1.5678586120018942,8.952089305379884,0.0029377105524206375,-0.99999567978302,0.00010135090568615797,7724.0128359970095,12.279722958286321
rate_1e4_T373__terminal__start1,30,1.570694975889037,-1.548265217444008,8.952089305379884,0.022529202960618274,-0.9997461801587207,0.00010135090568615797,7724.0128359970095,8.144700960779153
rate_1e4_T373__terminal__start1,31,1.570694975889037,-1.5741506132499765,8.952089305379884,-0.003354280147876849,-0.9999943692504891,0.00010135090568615798,7724.0128359970095,12.5926889885441
rate_1e4_T373__terminal__start1,32,1.570694975889037,-1.5749957369597163,8.952089305379884,-0.004199397800464046,-0.9999911773541341,0.00010135090568615797,7724.0128359970095,12.597498145716129
rate_1e4_T373__terminal__start1,33,1.570694975889037,-1.5750624502205914,8.952089305379884,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,7724.0128359970095,12.597499120521066
rate_1e4_T373__terminal__start1,34,1.570694975889037,-1.575129163482456,8.952089305379884,-0.004332823108252755,-0.9999906081418498,0.00010135090568615798,7724.0128359970095,12.597444614416082
rate_1e4_T373__terminal__start1,35,1.570694975889037,-1.5750624502205914,8.342310205260866,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,4197.776273049276,12.579751334780825
rate_1e4_T373__terminal__start1,36,1.570694975889037,-1.5750624502205914,9.973010023033673,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,21439.92298441949,12.178423726427278
rate_1e4_T373__terminal__start1,37,1.570694975889037,-1.5750624502205914,7.334482292429009,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,1532.2343252594655,12.146118481994451
rate_1e4_T373__terminal__start1,38,1.570694975889037,-1.5750624502205914,8.677627414416627,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,5870.102735258636,12.60831759680008
rate_1e4_T373__terminal__start1,39,1.570694975889037,-1.5750624502205914,8.676518970035263,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,5863.599657679445,12.608286354093558
rate_1e4_T373__terminal__start1,40,1.570694975889037,-1.5750624502205914,8.759696867612481,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,6372.179671157003,12.60929057972786
rate_1e4_T373__terminal__start1,41,1.570694975889037,-1.5750624502205914,9.223141253985993,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,10128.831640191773,12.562216388111066
rate_1e4_T373__terminal__start1,42,1.570694975889037,-1.5750624502205914,8.748854890822649,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,6303.465817166061,12.609327104022103
rate_1e4_T373__terminal__start1,43,1.570694975889037,-1.5750624502205914,8.746395428844892,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,6287.981731725557,12.60932769344312
rate_1e4_T373__terminal__start1,44,1.570694975889037,-1.5750624502205914,8.747115793336917,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,6292.513002378888,12.609327764076255
rate_1e4_T373__terminal__start1,45,1.570694975889037,-1.5750624502205914,8.747008081703926,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,6291.835262028702,12.609327776356752
rate_1e4_T373__terminal__start1,46,1.570694975889037,-1.5750624502205914,8.74689724666547,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,6291.137944869781,12.609327782064799
